353230295;B00714A;2021-04-01 13:00;9
353230295;B00714A;2021-04-01 15:00;9
353230295;B00714A;2021-04-01 18:00;10
353230295;B00714A;2021-04-01 20:00;10
353230295;B00714A;2021-04-01 21:00;10
353230295;B00714A;2021-04-05 08:00;11
353230295;B00714A;2021-04-05 10:00;11
353230295;B00714A;2021-04-05 11:00;10
353230295;B00714A;2021-04-05 12:00;11
353230295;B00714A;2021-04-05 13:00;10
353230295;B00714A;2021-04-05 14:00;8
353230295;B00714A;2021-04-05 16:00;10
353230295;B00714A;2021-04-05 20:00;10
353230295;B00714A;2021-04-07 10:00;10
353230295;B00714A;2021-04-07 12:00;10
353230295;B00714A;2021-04-09 08:00;9
353230295;B00714A;2021-04-09 10:00;10
353230295;B00714A;2021-04-09 11:00;11
353230295;B00714A;2021-04-09 12:00;12
353230295;B00714A;2021-04-09 13:00;10
353230295;B00714A;2021-04-09 14:00;9
353230295;B00714A;2021-04-09 15:00;9
353230295;B00714A;2021-04-11 10:00;10
353230295;B00714A;2021-04-11 11:00;9
353230295;B00714A;2021-04-11 13:00;11
353230295;B00714A;2021-04-11 14:00;11
353230295;B00714A;2021-04-11 15:00;12
353230295;B00714A;2021-04-11 16:00;9
353230295;B00714A;2021-04-11 21:00;9
353230295;B00714A;2021-04-12 21:00;9
353230295;B00714A;2021-04-13 02:00;8
353230295;B00714A;2021-04-13 11:00;8
353230295;B00714A;2021-04-13 13:00;10
353230295;B00714A;2021-04-14 11:00;10
353230295;B00714A;2021-04-21 12:00;8
353230295;B00714A;2021-04-22 06:00;9
353230295;B00714A;2021-04-22 12:00;10
353230295;B00714A;2021-04-22 13:00;9
353230295;B00714A;2021-04-22 14:00;10
353230295;B00714A;2021-04-22 16:00;9
353230295;B00714A;2021-04-22 19:00;12
353230295;B00714A;2021-04-23 08:00;10
353230295;B00714A;2021-04-23 09:00;10
353230295;B00714A;2021-04-23 10:00;10
353230295;B00714A;2021-04-23 12:00;12
353230295;B00714A;2021-04-24 10:00;10
353230295;B00714A;2021-04-24 11:00;11
353230295;B00714A;2021-04-24 13:00;10
353230295;B00714A;2021-04-24 14:00;15
353230295;B00714A;2021-04-25 12:00;10
353230295;B00714A;2021-04-25 13:00;7
353230295;B00714A;2021-04-26 15:00;8
353230295;B00714A;2021-04-29 11:00;10
353230295;B00714A;2021-04-29 15:00;11
353230295;B00714A;2021-04-30 09:00;12
353230295;B00714A;2021-04-30 11:00;11
353230295;B00714A;2021-04-30 12:00;11
353230295;B00714A;2021-04-30 13:00;10
353230295;B00714A;2021-04-30 15:00;11
353230295;B00714A;2021-04-30 16:00;10
350170530;B00714A;2021-04-03 02:00;10
350170530;B00714A;2021-04-05 11:00;10
350170530;B00714A;2021-04-05 12:00;11
350170530;B00714A;2021-04-05 13:00;10
350170530;B00714A;2021-04-05 15:00;14
350170530;B00714A;2021-04-05 17:00;10
350170530;B00714A;2021-04-07 11:00;13
350170530;B00714A;2021-04-07 12:00;13
350170530;B00714A;2021-04-07 16:00;12
350170530;B00714A;2021-04-08 05:00;10
350170530;B00714A;2021-04-08 09:00;12
350170530;B00714A;2021-04-08 10:00;13
350170530;B00714A;2021-04-08 11:00;14
350170530;B00714A;2021-04-08 12:00;13
350170530;B00714A;2021-04-08 13:00;13
350170530;B00714A;2021-04-08 15:00;10
350170530;B00714A;2021-04-09 12:00;10
350170530;B00714A;2021-04-09 14:00;11
350170530;B00714A;2021-04-09 15:00;10
350170530;B00714A;2021-04-11 12:00;13
350170530;B00714A;2021-04-11 13:00;14
350170530;B00714A;2021-04-11 14:00;11
350170530;B00714A;2021-04-14 12:00;11
350170530;B00714A;2021-04-14 13:00;10
350170530;B00714A;2021-04-22 05:00;10
350170530;B00714A;2021-04-22 11:00;9
350170530;B00714A;2021-04-22 15:00;10
350170530;B00714A;2021-04-23 14:00;11
350170530;B00714A;2021-04-25 12:00;10
350170530;B00714A;2021-04-26 13:00;8
350170530;B00714A;2021-04-28 12:00;9
350170530;B00714A;2021-04-29 09:00;11
350170530;B00714A;2021-04-29 10:00;12
