year,month,voivodeship,temperature,humidity
2022,01,małopolskie,1.901290322580645,84.48387096774194
2022,02,małopolskie,2.338214285714286,79.26107142857143
2022,03,małopolskie,-1.9948387096774192,73.66290322580646
2022,04,małopolskie,3.9653333333333336,81.88000000000001
2022,05,małopolskie,12.955483870967742,71.83516129032257
2022,06,małopolskie,17.259333333333334,72.55333333333333
2022,07,małopolskie,16.598387096774193,76.19451612903225
2022,08,małopolskie,16.88258064516129,86.70548387096774
2022,09,małopolskie,9.885333333333334,91.32466666666666
2022,10,małopolskie,7.779032258064516,83.05548387096773
2022,11,małopolskie,1.8086666666666666,89.92066666666666
2022,12,małopolskie,2.8664516129032256,85.92677419354838
2018,01,podkarpackie,-0.9503225806451613,84.51354838709678
2018,02,podkarpackie,-6.103928571428571,86.66178571428573
2018,03,podkarpackie,-3.074193548387097,87.13967741935484
2018,04,podkarpackie,11.745333333333333,82.95166666666667
2018,05,podkarpackie,16.364516129032257,81.97967741935483
2018,06,podkarpackie,18.198666666666668,85.148
2018,07,podkarpackie,19.245483870967742,85.03290322580645
2018,08,podkarpackie,18.81,93.30612903225806
2018,09,podkarpackie,12.829333333333333,92.43633333333334
2018,10,podkarpackie,6.377741935483871,90.03677419354838
2018,11,podkarpackie,2.4076666666666666,93.17833333333333
2018,12,podkarpackie,-0.3812903225806451,88.52387096774193
2019,01,podkarpackie,-2.5903225806451613,88.15548387096774
2019,02,podkarpackie,-0.9482142857142856,85.22714285714287
2019,03,podkarpackie,2.6719354838709677,84.15483870967742
2019,04,podkarpackie,8.070333333333334,76.84166666666667
2019,07,podkarpackie,19.556451612903224,80.61612903225806
2019,08,podkarpackie,18.91774193548387,90.14290322580645
2019,09,podkarpackie,12.562999999999999,93.66799999999999
2019,10,podkarpackie,6.412258064516129,93.25870967741936
2019,11,podkarpackie,3.798,93.63133333333333
2019,12,podkarpackie,1.4058064516129032,84.47
2020,01,podkarpackie,-1.443225806451613,85.54935483870969
2020,02,podkarpackie,0.7068965517241379,83.5296551724138
2020,03,podkarpackie,1.8135483870967741,82.85129032258064
2020,04,podkarpackie,7.112666666666667,72.29333333333334
2020,05,podkarpackie,11.766774193548386,82.7258064516129
2020,06,podkarpackie,18.78533333333333,89.02366666666667
2020,07,podkarpackie,19.57,86.7441935483871
2020,08,podkarpackie,19.52064516129032,91.12258064516129
2020,09,podkarpackie,12.161666666666667,96.33666666666666
2020,10,podkarpackie,8.42,90.85516129032258
2020,11,podkarpackie,3.1393333333333335,86.59666666666666
2020,12,podkarpackie,-0.6474193548387097,89.94516129032259
2021,01,podkarpackie,-1.691935483870968,85.47032258064516
2021,02,podkarpackie,-3.1028571428571428,87.03785714285713
2021,03,podkarpackie,0.4396774193548387,86.4132258064516
2021,04,podkarpackie,5.224666666666667,82.88733333333333
2021,05,podkarpackie,12.797419354838711,76.45903225806451
2021,06,podkarpackie,18.133333333333333,80.01380952380953
2021,07,podkarpackie,21.979166666666668,83.58291666666666
2021,08,podkarpackie,16.518064516129034,88.23354838709676
2021,09,podkarpackie,10.852,92.18333333333334
2021,10,podkarpackie,3.955806451612903,89.11322580645161
2021,11,podkarpackie,2.154333333333333,91.148
2021,12,podkarpackie,-2.1461290322580644,90.12193548387097
2022,01,podkarpackie,-1.426774193548387,84.48354838709676
2022,02,podkarpackie,0.14785714285714285,80.37892857142857
2022,03,podkarpackie,0.2806451612903226,83.13709677419355
2022,04,podkarpackie,5.935666666666666,84.15366666666667
2022,05,podkarpackie,14.954193548387096,76.35774193548387
2022,06,podkarpackie,19.894333333333336,81.39566666666666
2022,07,podkarpackie,20.335806451612903,81.43903225806451
2022,08,podkarpackie,18.771935483870966,92.5067741935484
2022,09,podkarpackie,11.736666666666668,91.03033333333333
2022,10,podkarpackie,7.3587096774193546,93.44419354838709
2022,11,podkarpackie,2.1493333333333333,95.70466666666667
2022,12,podkarpackie,-0.1132258064516129,88.0890322580645
2018,01,dolnośląskie,1.191935483870968,81.09290322580645
2018,02,dolnośląskie,-5.092142857142858,84.84607142857143
2018,03,dolnośląskie,-1.5203225806451612,80.88709677419355
2018,04,dolnośląskie,11.895666666666667,71.93333333333334
2018,05,dolnośląskie,16.201612903225808,78.20774193548387
2018,06,dolnośląskie,19.11733333333333,74.50166666666668
2018,07,dolnośląskie,20.171290322580646,70.86709677419356
2018,08,dolnośląskie,19.796774193548384,72.06838709677419
2018,09,dolnośląskie,13.430333333333333,79.778
2018,10,dolnośląskie,8.056129032258065,77.75387096774193
2018,11,dolnośląskie,2.482666666666667,89.66266666666667
2018,12,dolnośląskie,2.0141935483870967,85.30225806451612
2019,01,dolnośląskie,-1.7296774193548388,85.53387096774195
2019,02,dolnośląskie,0.010714285714285803,76.71428571428571
2019,03,dolnośląskie,4.1003225806451615,78.99709677419354
2019,04,dolnośląskie,7.593333333333334,76.74600000000001
2019,07,dolnośląskie,19.22193548387097,70.51096774193549
2019,08,dolnośląskie,17.483548387096775,83.61516129032259
2019,09,dolnośląskie,12.259333333333334,82.31
2019,10,dolnośląskie,7.757096774193548,85.50612903225807
2019,11,dolnośląskie,4.8196551724137935,86.56758620689655
2019,12,dolnośląskie,2.1841935483870967,80.81838709677419
2020,01,dolnośląskie,0.06967741935483872,79.27870967741936
2020,02,dolnośląskie,3.1882758620689655,77.06413793103448
2020,03,dolnośląskie,1.8019354838709678,78.4716129032258
2020,04,dolnośląskie,7.78925925925926,65.1637037037037
2020,05,dolnośląskie,11.352666666666666,75.846
2020,06,dolnośląskie,16.908333333333335,85.70366666666668
2020,07,dolnośląskie,18.174838709677417,74.76451612903226
2020,08,dolnośląskie,17.603225806451615,83.53354838709677
2020,09,dolnośląskie,12.882333333333332,87.43966666666667
2020,10,dolnośląskie,8.770967741935483,87.29967741935484
2020,11,dolnośląskie,4.561333333333334,84.78833333333334
2020,12,dolnośląskie,1.2829032258064517,84.02258064516128
2021,01,dolnośląskie,-0.6054838709677419,88.86677419354838
2021,02,dolnośląskie,0.215,84.24538461538462
2021,03,dolnośląskie,1.1548387096774193,79.79290322580646
2021,04,dolnośląskie,5.016333333333334,76.40966666666667
2021,05,dolnośląskie,11.665862068965517,73.91413793103449
2021,06,dolnośląskie,19.930999999999997,75.27366666666667
2021,07,dolnośląskie,19.620322580645162,79.75
2021,08,dolnośląskie,15.891935483870967,82.97064516129032
2021,09,dolnośląskie,13.746,85.37066666666666
2021,10,dolnośląskie,6.231290322580644,81.55580645161291
2021,11,dolnośląskie,3.143666666666667,84.80166666666668
2021,12,dolnośląskie,-0.17258064516129032,86.63451612903226
2022,01,dolnośląskie,0.7006451612903226,84.01612903225806
2022,02,dolnośląskie,1.9617857142857142,78.84892857142857
2022,03,dolnośląskie,-0.1503225806451613,76.5525806451613
2022,04,dolnośląskie,6.421724137931034,80.96551724137932
2022,05,dolnośląskie,15.647096774193548,67.95483870967742
2022,06,dolnośląskie,20.081333333333337,70.05533333333332
2022,07,dolnośląskie,20.100666666666665,67.90433333333333
2022,08,dolnośląskie,19.913548387096775,82.56129032258065
2022,09,dolnośląskie,11.460333333333333,90.15766666666667
2022,10,dolnośląskie,8.981290322580646,84.82064516129033
2022,11,dolnośląskie,2.5513333333333335,90.591
2022,12,dolnośląskie,0.7861290322580645,85.26548387096774
2018,01,śląskie,0.09096774193548388,87.71935483870968
2018,02,śląskie,-5.277499999999999,89.23964285714285
2018,03,śląskie,-2.3116129032258064,88.58387096774193
2018,04,śląskie,11.225666666666665,75.40133333333333
2018,05,śląskie,15.896451612903226,80.9190322580645
2018,06,śląskie,18.519333333333336,81.94233333333334
2018,07,śląskie,18.94129032258065,80.55677419354839
2018,08,śląskie,17.936451612903223,84.00967741935484
2018,09,śląskie,11.99,89.721
2018,10,śląskie,6.2380645161290325,93.34322580645161
2018,11,śląskie,2.043103448275862,93.64310344827587
2018,12,śląskie,0.35225806451612907,94.93774193548387
2019,01,śląskie,-3.1929032258064516,92.97064516129032
2019,02,śląskie,-0.22392857142857148,86.33892857142857
2019,03,śląskie,2.5540000000000003,84.89899999999999
2019,04,śląskie,7.4830000000000005,75.477
2019,07,śląskie,19.008709677419354,76.06290322580645
2019,08,śląskie,17.82677419354839,87.43548387096774
2019,09,śląskie,11.731333333333334,88.94466666666668
2019,10,śląskie,6.379354838709677,92.49516129032257
2019,11,śląskie,4.413666666666667,91.99233333333333
2019,12,śląskie,1.1803225806451612,86.23516129032258
2020,01,śląskie,-0.6161290322580645,88.85516129032257
2020,02,śląskie,2.225862068965517,82.24103448275861
2020,03,śląskie,0.9973333333333333,81.45466666666667
2020,04,śląskie,6.0600000000000005,65.39366666666668
2020,05,śląskie,11.033870967741937,78.79677419354839
2020,06,śląskie,18.15,88.56
2020,07,śląskie,17.812258064516126,82.48483870967742
2020,08,śląskie,16.773870967741935,89.71096774193548
2020,09,śląskie,11.485000000000001,96.19466666666668
2020,10,śląskie,8.553548387096775,93.68451612903225
2020,11,śląskie,3.424,93.81400000000001
2020,12,śląskie,0.5306451612903226,93.92451612903226
2021,01,śląskie,-0.7638709677419355,92.56483870967743
2021,02,śląskie,-3.4014814814814818,91.82925925925926
2021,03,śląskie,0.40433333333333343,87.75966666666666
2021,04,śląskie,4.135,81.28466666666667
2021,05,śląskie,11.476129032258065,76.8625806451613
2021,06,śląskie,19.369666666666667,76.27533333333332
2021,07,śląskie,19.503548387096775,77.59548387096774
2021,08,śląskie,14.786451612903226,95.40387096774194
2021,09,śląskie,10.748333333333333,96.94766666666666
2021,10,śląskie,3.9396774193548385,89.79806451612905
2021,11,śląskie,2.320666666666667,90.67166666666667
2021,12,śląskie,-2.117857142857143,91.99857142857142
2022,01,śląskie,-0.9512903225806452,86.77967741935484
2022,02,śląskie,0.35464285714285715,82.74571428571429
2022,03,śląskie,-2.386451612903226,78.08967741935483
2022,04,śląskie,5.038666666666667,82.55233333333334
2022,05,śląskie,14.452333333333334,67.36666666666666
2022,06,śląskie,22.539666666666665,73.91866666666667
2022,07,śląskie,21.864838709677418,77.23032258064515
2022,08,śląskie,17.20935483870968,92.34903225806451
2022,09,śląskie,10.053333333333335,91.56099999999999
2022,10,śląskie,7.4474193548387095,92.0667741935484
2022,11,śląskie,1.6796666666666666,94.44
2022,12,śląskie,0.799655172413793,90.11344827586207
2018,01,pomorskie,-0.9774193548387097,95.0
2018,02,pomorskie,-6.778571428571429,90.67857142857143
2018,03,pomorskie,-3.041935483870968,85.0
2018,04,pomorskie,8.879999999999999,79.53333333333333
2018,05,pomorskie,18.425806451612903,65.29032258064517
2018,06,pomorskie,20.403333333333332,67.33333333333333
