year,month,voivodeship,temperature,humidity,incidents
2020,1,warmińsko-mazurskie,1.467741935483871,89.35483870967742,1333
2020,2,warmińsko-mazurskie,0.9,85.92857142857143,1277
2020,3,warmińsko-mazurskie,2.0451612903225804,80.83870967741936,986
2020,4,warmińsko-mazurskie,7.41,68.23333333333333,770
2020,5,warmińsko-mazurskie,10.84516129032258,79.25806451612904,1185
2020,6,warmińsko-mazurskie,19.386666666666667,81.46666666666667,1292
2020,7,warmińsko-mazurskie,19.635483870967743,77.93548387096774,1486
2020,8,warmińsko-mazurskie,19.48064516129032,81.51612903225806,1520
2020,9,warmińsko-mazurskie,13.65,88.4,1341
2020,10,warmińsko-mazurskie,8.506451612903225,93.58064516129032,1306
2020,11,warmińsko-mazurskie,4.73,93.7,1032
2020,12,warmińsko-mazurskie,0.6032258064516128,89.3225806451613,1286
2021,1,warmińsko-mazurskie,-3.429032258064516,90.2258064516129,1198
2021,2,warmińsko-mazurskie,-7.153571428571429,88.67857142857143,1301
2021,3,warmińsko-mazurskie,0.6580645161290322,88.83870967741936,1187
2021,4,warmińsko-mazurskie,5.353571428571429,79.75,1067
2021,5,warmińsko-mazurskie,12.59032258064516,75.19354838709677,1343
2021,6,warmińsko-mazurskie,21.37333333333333,69.66666666666667,1525
2021,7,warmińsko-mazurskie,21.86774193548387,81.3225806451613,1600
2021,8,warmińsko-mazurskie,16.193548387096776,86.45161290322581,1562
2021,9,warmińsko-mazurskie,12.206666666666669,91.8,1366
2021,10,warmińsko-mazurskie,5.716129032258064,89.7741935483871,1420
2021,11,warmińsko-mazurskie,3.733333333333333,94.83333333333331,1374
2021,12,warmińsko-mazurskie,-2.8548387096774195,92.80645161290325,1484
2022,1,warmińsko-mazurskie,-0.4935483870967742,94.12903225806453,1199
2022,2,warmińsko-mazurskie,-0.0714285714285714,89.85714285714286,1091
2022,3,warmińsko-mazurskie,-0.6064516129032258,82.41935483870968,961
2022,4,warmińsko-mazurskie,5.819999999999999,77.4,1111
2022,5,warmińsko-mazurskie,12.4,73.3225806451613,1220
2022,6,warmińsko-mazurskie,18.973333333333336,79.0,1275
2022,7,warmińsko-mazurskie,18.80967741935484,78.61290322580645,1241
2022,8,warmińsko-mazurskie,20.46451612903226,80.51612903225806,1370
2022,9,warmińsko-mazurskie,10.876666666666669,90.3,1161
2022,10,warmińsko-mazurskie,8.600000000000001,94.12903225806453,1144
2022,11,warmińsko-mazurskie,2.9,91.2,1074
2022,12,warmińsko-mazurskie,-1.7225806451612902,91.80645161290325,1300
2018,1,podlaskie,-2.1,89.23333333333333,1062
2018,2,podlaskie,-5.775,86.28571428571429,921
2018,3,podlaskie,-2.85,81.5,1161
2018,4,podlaskie,10.982758620689657,78.20689655172414,1140
2018,5,podlaskie,18.596774193548388,65.35483870967742,1141
2018,6,podlaskie,20.836666666666662,63.66666666666666,1193
2018,7,podlaskie,20.39032258064516,83.2258064516129,1237
2018,8,podlaskie,21.503225806451614,79.64516129032258,1262
2018,9,podlaskie,14.253333333333334,88.96666666666667,1225
2018,10,podlaskie,5.658064516129032,94.16129032258064,1402
2018,11,podlaskie,2.317241379310345,94.0,1052
2018,12,podlaskie,-0.9580645161290322,95.58064516129032,1383
2019,1,podlaskie,-4.951612903225806,91.29032258064515,1244
2019,2,podlaskie,-0.2785714285714285,88.67857142857143,939
2019,3,podlaskie,2.47741935483871,85.6774193548387,1105
2019,4,podlaskie,9.7,60.2,1234
2019,7,podlaskie,19.01935483870968,79.38709677419355,1230
2019,8,podlaskie,19.16923076923077,90.53846153846152,1296
2019,9,podlaskie,13.053333333333336,86.5,1221
2019,10,podlaskie,7.625,91.66666666666669,1338
2019,11,podlaskie,4.613636363636363,91.45454545454544,1161
2019,12,podlaskie,0.8419354838709677,91.0,1338
2020,1,podlaskie,0.8387096774193549,91.74193548387096,997
2020,2,podlaskie,0.1482758620689655,87.72413793103448,1059
2020,3,podlaskie,1.470967741935484,80.12903225806451,823
2020,4,podlaskie,8.836666666666668,61.833333333333336,614
2020,5,podlaskie,12.396774193548389,74.38709677419355,817
2020,6,podlaskie,20.53666666666667,78.13333333333334,1053
2020,7,podlaskie,21.02258064516129,77.16129032258064,1138
2020,8,podlaskie,21.15806451612903,79.70967741935483,1198
2020,9,podlaskie,13.643333333333334,94.0,1128
2020,10,podlaskie,8.916129032258064,95.6774193548387,1036
2020,11,podlaskie,3.87,95.1,836
2020,12,podlaskie,-0.2741935483870967,92.64516129032258,1049
2021,1,podlaskie,-5.003225806451613,93.87096774193547,1015
2021,2,podlaskie,-8.203571428571427,90.71428571428572,1273
2021,3,podlaskie,0.4806451612903225,90.03225806451613,823
2021,4,podlaskie,7.013333333333334,79.3,882
2021,5,podlaskie,13.516129032258064,77.70967741935483,1033
2021,6,podlaskie,23.453333333333333,66.93333333333334,1247
2021,7,podlaskie,24.9,78.28571428571429,1155
2021,8,podlaskie,17.59032258064516,89.83870967741936,1067
2021,9,podlaskie,12.04,93.63333333333334,1137
2021,10,podlaskie,5.135483870967741,88.70967741935483,1199
2021,11,podlaskie,3.14,92.43333333333334,1090
2021,12,podlaskie,-3.7096774193548394,90.96774193548389,1305
2022,1,podlaskie,-1.4774193548387098,89.61290322580645,919
2022,2,podlaskie,-0.5392857142857144,86.39285714285714,822
2022,3,podlaskie,-0.6451612903225806,80.6774193548387,871
2022,4,podlaskie,6.036666666666666,78.3,935
2022,5,podlaskie,12.838709677419354,67.58064516129032,1033
2022,6,podlaskie,20.37,73.63333333333334,1012
2022,7,podlaskie,19.538709677419355,80.09677419354838,963
2022,8,podlaskie,21.50967741935484,78.80645161290323,1013
2022,9,podlaskie,10.533333333333331,91.13333333333334,947
2022,10,podlaskie,7.632258064516129,94.61290322580643,910
2022,11,podlaskie,1.2733333333333334,93.93333333333334,941
2022,12,podlaskie,-2.141935483870968,91.83870967741936,1047
