year,month,voivodeship,temperature,rainfall,humidity,population_density,population,vehicles_count,roads_length,incidents
2021,10,śląskie,0.3668259442679205,0.08692554328464552,0.7899039367112458,0.9588556734169077,0.7504644626003785,0.5679031782529422,0.3193129382977928,5359
2021,11,śląskie,0.31791850972776636,0.1699323120769505,0.8117657347361631,0.9588556734169077,0.7504644626003785,0.5679031782529422,0.3193129382977928,4930
2021,12,śląskie,0.18383860179091593,0.12718204488778057,0.844971380904971,0.9588556734169077,0.7504644626003785,0.5679031782529422,0.3193129382977928,5510
2022,1,śląskie,0.21907851005258594,0.15568222301389387,0.7143691305868745,0.9511411121825778,0.7440712715128147,0.5818452542527184,0.31757900087357,3974
2022,2,śląskie,0.25852842809364546,0.17598859992874955,0.6134196454999408,0.9511411121825778,0.7440712715128147,0.5818452542527184,0.31757900087357,3504
2022,3,śląskie,0.17572484069339697,0.02493765586034913,0.4969028334633911,0.9511411121825778,0.7440712715128147,0.5818452542527184,0.31757900087357,4201
2022,4,śląskie,0.4000244542741036,0.26540790879943,0.6085803083712299,0.9511411121825778,0.7440712715128147,0.5818452542527184,0.31757900087357,4003
2022,5,śląskie,0.6843945769050959,0.15354470965443534,0.2285606651777306,0.9511411121825778,0.7440712715128147,0.5818452542527184,0.31757900087357,4378
2022,6,śląskie,0.9286985291473369,0.4581403633772711,0.3925237467373466,0.9511411121825778,0.7440712715128147,0.5818452542527184,0.31757900087357,4179
2022,7,śląskie,0.9083131771183164,0.3448521553259708,0.4753975728547212,0.9511411121825778,0.7440712715128147,0.5818452542527184,0.31757900087357,3920
2022,8,śląskie,0.7676792917077042,0.42465265407908803,0.8537416247342794,0.9511411121825778,0.7440712715128147,0.5818452542527184,0.31757900087357,3969
2022,9,śląskie,0.5515086129391881,0.350195938724617,0.8340212038855858,0.9511411121825778,0.7440712715128147,0.5818452542527184,0.31757900087357,4053
2022,10,śląskie,0.4727885876960663,0.11115069469184184,0.8466781476199453,0.9511411121825778,0.7440712715128147,0.5818452542527184,0.31757900087357,4361
2022,11,śląskie,0.298555040097817,0.07588172426077663,0.9060678631972665,0.9511411121825778,0.7440712715128147,0.5818452542527184,0.31757900087357,3873
2022,12,śląskie,0.2719714584395147,0.1834698966868543,0.7977963807160819,0.9511411121825778,0.7440712715128147,0.5818452542527184,0.31757900087357,4736
2018,1,pomorskie,0.21828919847288392,0.21945137157107233,0.9200818017921055,0.22790099646415943,0.30404923959275915,0.20223140868609438,0.2718739066622365,2294
2018,2,pomorskie,0.04304671485597146,0.0463127894549341,0.8119385256457083,0.22790099646415943,0.30404923959275915,0.20223140868609438,0.2718739066622365,2198
2018,3,pomorskie,0.15592383908902024,0.09155682223013895,0.6698328983128384,0.22790099646415943,0.30404923959275915,0.20223140868609438,0.2718739066622365,2182
2018,4,pomorskie,0.5160643003560254,0.2119700748129676,0.5330301644108391,0.22790099646415943,0.30404923959275915,0.20223140868609438,0.2718739066622365,2196
2018,5,pomorskie,0.804426130807165,0.10616316351977201,0.17660038210047665,0.22790099646415943,0.30404923959275915,0.20223140868609438,0.2718739066622365,2573
2018,6,pomorskie,0.8641636997878231,0.04239401496259352,0.2277265021661331,0.22790099646415943,0.30404923959275915,0.20223140868609438,0.2718739066622365,2469
2018,7,pomorskie,0.8895938247157539,0.2547203420021375,0.4954659204047039,0.22790099646415943,0.30404923959275915,0.20223140868609438,0.2718739066622365,2804
2018,8,pomorskie,0.8137809347147447,0.13074456715354474,0.5656970642843693,0.22790099646415943,0.30404923959275915,0.20223140868609438,0.2718739066622365,2651
2018,9,pomorskie,0.615938928798628,0.07695048094050588,0.7388670785829811,0.22790099646415943,0.30404923959275915,0.20223140868609438,0.2718739066622365,2380
2018,10,pomorskie,0.40625220888315144,0.17848236551478447,0.8847017844036572,0.22790099646415943,0.30404923959275915,0.20223140868609438,0.2718739066622365,2830
2018,11,pomorskie,0.3110511741647786,0.07801923762023512,0.8950569114441788,0.22790099646415943,0.30404923959275915,0.20223140868609438,0.2718739066622365,2166
2018,12,pomorskie,0.2644785427665579,0.30174563591022446,0.8797190754244822,0.22790099646415943,0.30404923959275915,0.20223140868609438,0.2718739066622365,2642
2019,1,pomorskie,0.18206207070162186,0.22871392946205915,0.8608562279686791,0.22950819672131148,0.30632455990802543,0.21775392489557693,0.27423276569620453,2468
2019,2,pomorskie,0.25288596396590785,0.11043819023868899,0.8038948108910173,0.22950819672131148,0.30632455990802543,0.21775392489557693,0.27423276569620453,2086
2019,3,pomorskie,0.31164234580060485,0.24866405415033843,0.7933428409977671,0.22950819672131148,0.30632455990802543,0.21775392489557693,0.27423276569620453,2434
2019,4,pomorskie,0.47306793253497315,0.019593872461702886,0.16850092834270672,0.22950819672131148,0.30632455990802543,0.21775392489557693,0.27423276569620453,2537
2019,7,pomorskie,0.7981895948687787,0.20021375133594588,0.6092888087614028,0.22950819672131148,0.30632455990802543,0.21775392489557693,0.27423276569620453,2986
2019,8,pomorskie,0.7773361778247991,0.08799429996437477,0.5761913731399515,0.22950819672131148,0.30632455990802543,0.21775392489557693,0.27423276569620453,2752
2019,9,pomorskie,0.5962167799474952,0.3576772354827218,0.7749374377741307,0.22950819672131148,0.30632455990802543,0.21775392489557693,0.27423276569620453,2668
2019,10,pomorskie,0.4635604634247352,0.21268257926612044,0.9225035653741629,0.22950819672131148,0.30632455990802543,0.21775392489557693,0.27423276569620453,2724
2019,11,pomorskie,0.35271074140349173,0.2415390096188101,0.9701315824879589,0.22950819672131148,0.30632455990802543,0.21775392489557693,0.27423276569620453,2461
2019,12,pomorskie,0.2845686337972453,0.12112575703598148,0.8950569114441788,0.22950819672131148,0.30632455990802543,0.21775392489557693,0.27423276569620453,2699
2020,1,pomorskie,0.28231113771538147,0.18667616672604206,0.9362268923391549,0.2320797171327547,0.30945667711434305,0.23115290075194628,0.2835625812783168,2238
